Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
shout,door,407,750,1
dmitri,burst,427,159,3
old,rush,1356,282,1
man,rush,2546,282,1
rush,ivan,282,797,3
ivan,terror,797,141,1
skirt,ivan,18,797,1
ivan,coat,797,154,1
coat,chapter,154,172,1
coat,ix,154,15,1
ix,sensualist,15,13,1
sensualist,grigory,13,188,1
sensualist,smerdyakov,13,373,1
room,dmitri,1129,427,1
passage,refuse,114,197,1
admit,act,224,191,1
fyodor,day,306,1711,1
fact,dmitri,885,427,2
fact,stop,885,411,1
dmitri,stop,427,411,1
dmitri,moment,427,1301,1
grigory,round,188,493,1
door,opposite,750,88,3
lead,inner,267,30,1
inner,apartment,30,19,1
apartment,stand,19,1039,1
door,stretch,750,72,1
arm,prepare,291,111,1
prepare,defend,111,66,1
defend,entrance,66,70,1
dmitri,utter,427,169,1
dmitri,scream,427,110,1
shout,rush,407,282,2
rush,grigory,282,188,1
way,scoundrel,1198,169,1
try,grigory,630,188,1
pull,grigory,250,188,1
servant,push,214,73,1
fury,dmitri,83,427,1
dmitri,strike,427,344,4
hit,grigory,52,188,1
log,dmitri,15,427,1
door,smerdyakov,750,373,1
door,remain,750,302,1
remain,pale,302,238,1
room,huddle,1129,3,1
huddle,fyodor,3,306,1
shout,dmitri,407,427,2
indescribable,fyodor,18,306,1
effect,fyodor,117,306,1
effect,pavlovitch,117,461,1
cry,dash,1704,42,1
dash,dmitri,42,427,1
dmitri,grigory,427,188,1
seem,ivan,1349,797,2
ivan,ran,797,31,1
alyosha,ran,1239,31,3
ran,father,31,1140,1
third,something,156,1444,1
something,hear,1444,1132,2
hear,fall,1132,272,2
fall,floor,272,177,1
floor,ring,177,107,1
ring,crash,107,9,1
expensive,marble,15,12,1
marble,pedestal,12,5,1
marble,dmitri,12,427,1
pedestal,dmitri,5,427,1
dmitri,upset,427,82,1
help,ivan,383,797,1
ivan,catch,797,309,1
alyosha,catch,1239,309,3
murder,outright,412,14,1
outright,ivan,14,797,1
grushenka,time,364,2625,2
sudden,news,239,135,2
cry,ivan,1704,797,26
entrance,lock,70,121,2
dmitri,reappear,427,10,1
pavlovitch,pocket,461,235,1
pocket,window,235,340,1
shriek,fyodor,63,306,1
shriek,pavlovitch,63,461,1
tear,ivan,449,797,1
ivan,rush,797,282,3
rush,dmitri,282,427,1
dmitri,dmitri,427,427,2
dmitri,throw,427,329,2
clutch,man,61,2546,1
hair,remain,166,302,1
remain,temple,302,35,1
temple,tug,35,17,1
crash,floor,9,177,1
floor,kick,177,45,1
heel,face,18,1410,1
old,moan,1356,42,1
man,moan,2546,42,2
moan,ivan,42,797,1
strong,dmitri,176,427,2
slender,strength,3,105,1
slender,hold,3,550,1
strength,hold,105,550,1
strength,dmitri,105,427,1
hold,front,550,97,1
dmitri,front,427,97,1
front,madman,97,52,1
ivan,serve,797,126,1
right,shout,927,407,1
alexey,tell,226,2482,1
saw,creep,589,33,1
creep,way,33,1198,1
fence,lane,59,10,1
lane,shout,10,407,1
word,æsop,1439,6,1
æsop,money,6,993,1
compliment,compliment,24,24,2
compliment,farewell,24,43,3
farewell,describe,43,157,1
ivan,grigory,797,188,1
grigory,raise,188,265,2
old,seat,1356,192,1
man,seat,2546,192,1
face,cover,1410,153,5
conscious,listen,92,702,1
listen,dmitri,702,427,2
fancy,grushenka,331,364,1
repent,blood,17,221,1
cry,beware,1704,11,1
beware,man,11,2546,1
old,beware,1356,11,1
man,beware,2546,11,1
beware,dream,11,348,1
smerdyakov,smerdyakov,373,373,5
old,wheeze,1356,3,1
man,wheeze,2546,3,1
lunatic,ivan,14,797,1
fainting,water,12,182,1
water,towel,182,27,1
towel,haste,27,213,1
haste,smerdyakov,213,373,1
smerdyakov,water,373,182,1
old,undress,1356,14,1
man,undress,2546,14,1
undress,put,14,1071,1
wrap,wet,49,72,1
wet,round,72,493,2
head,exhaust,804,50,1
exhaust,brandy,50,35,1
blow,receive,136,349,1
receive,shut,349,91,1
eye,asleep,1211,134,1
head,touch,804,179,1
touch,pillow,179,103,1
pillow,ivan,103,797,1
smerdyakov,fragment,373,10,1
fragment,broken,10,43,1
broken,vase,43,15,1
vase,grigory,15,188,1
grigory,stood,188,52,1
stood,table,52,520,2
put,bandage,1071,7,1
wet,bandage,72,7,1
bandage,head,7,804,1
grigory,articulate,188,37,1
ivan,force,797,196,1
force,smile,196,734,5
use,wash,663,48,2
repeat,grigory,363,188,1
grigory,damn,188,140,1
whisper,ivan,324,797,2
whisper,alyosha,324,1239,6
alyosha,god,1239,803,1
forbid,cry,47,1704,1
forbid,ivan,47,797,1
malignant,grimace,28,12,1
reptile,devour,17,18,5
stay,alyosha,341,1239,2
turn,yard,1279,93,1
yard,head,93,804,1
father,bedroom,1140,37,1
bedroom,sat,37,38,1
sat,bedside,38,16,1
bedside,screen,16,31,1
betray,excitement,85,159,1
excitement,alyosha,159,1239,1
little,fold,1465,34,1
round,fold,493,34,1
fold,stand,34,1039,1
stand,chest,1039,71,1
old,look,1356,2970,6
side,forehead,427,70,1
large,crimson,201,58,1
large,bruise,201,16,1
crimson,bruise,58,16,1
afraid,ivan,541,797,3
grushenka,angel,364,89,2
angel,tell,89,2482,2
mitya,want,911,1315,1
mitya,marry,911,368,2
win,marry,639,368,7
old,flutter,1356,16,1
man,flutter,2546,16,1
flutter,joy,16,130,1
delight,seize,163,202,2
heart,tear,897,449,4
joke,morning,128,497,1
head,alyosha,804,1239,2
ache,alyosha,58,1239,2
alyosha,comfort,1239,102,1
comfort,heart,102,897,2
somehow,haste,142,213,1
mean,choose,1062,96,1
alyosha,embarrass,1239,27,2
mutter,embarrass,297,27,2
old,interrupt,1356,182,1
man,interrupt,2546,182,1
deceitful,shameless,5,30,1
deceitful,hussy,5,7,1
shameless,hussy,30,7,1
money,ask,993,1621,2
morning,sure,497,357,1
accord,ask,109,1621,1
angel,stand,89,1039,2
cross,yard,272,93,3
cross,alyosha,272,1239,1
yard,alyosha,93,1239,1
yard,ivan,93,797,1
alyosha,ivan,1239,797,15
bench,gateway,75,26,2
sit,something,1134,1444,1
something,pencil,1444,31,1
alyosha,tell,1239,2482,12
tell,ivan,2482,797,6
ivan,father,797,1140,1
father,wake,1140,148,2
sleep,monastery,222,147,1
monastery,alyosha,147,1239,2
ivan,stand,797,1039,4
complete,alyosha,152,1239,1
surprise,alyosha,347,1239,5
alyosha,disconcert,1239,29,1
understand,exclamation,1051,63,1
dmitri,ask,427,1621,1
horror,end,95,622,1
horror,father,95,1140,2
end,father,622,1140,2
dmitri,exclaim,427,181,1
exclaim,alyosha,181,1239,11
woman,beast,1047,60,1
ask,thing,1621,1295,2
decide,worthy,262,57,1
bring,question,817,897,1
question,worth,897,173,1
worth,matter,173,609,1
heart,ground,897,189,1
right,wish,927,368,2
death,lie,260,568,1
lie,oneself,568,38,1
case,ask,516,1621,1
think,dmitri,2317,427,4
capable,æsop,101,6,1
æsop,blood,6,221,1
blood,murder,221,412,1
murder,eh,412,149,1
smile,ivan,734,797,3
wish,reserve,368,37,1
reserve,latitude,37,2,1
full,latitude,302,2,1
latitude,case,2,516,1
case,till,516,389,1
alyosha,felt,1239,657,11
felt,brother,657,548,1
definite,motive,43,54,2
definite,chapter,43,172,1
motive,chapter,54,172,1
deject,spirit,12,146,1
afraid,put,541,1071,2
fragment,form,10,195,1
general,idea,935,798,1
conflict,experience,15,62,1
experience,day,62,1711,2
day,felt,1711,657,1
felt,border,657,5,1
something,border,1444,5,1
something,despair,1444,172,1
border,despair,5,172,1
till,tower,389,15,1
tower,mountain,15,38,1
rest,stand,310,1039,1
rest,fatal,310,67,1
stand,fatal,1039,67,1
insoluble,question,3,897,1
terrible,woman,241,1047,1
trouble,await,212,80,1
alyosha,suppose,1239,347,1
woman,strange,1047,548,1
set,katerina,420,427,1
great,embarrassment,1202,20,1
thousand,decide,614,262,1
dmitri,feel,427,533,1
hope,sink,240,142,1
sink,depth,142,37,2
moreover,tell,85,2482,1
tell,describe,2482,157,1
describe,katerina,157,427,1
describe,ivanovna,157,635,1
katerina,scene,427,179,1
ivanovna,scene,635,179,1
place,father,704,1140,1
dark,alyosha,208,1239,4
dark,enter,208,276,1
alyosha,enter,1239,276,5
spacious,convenient,2,7,1
spacious,house,2,888,1
convenient,house,7,888,1
high,occupy,285,53,1
street,occupy,297,53,1
occupy,katerina,53,427,1
occupy,ivanovna,53,635,1
katerina,alyosha,427,1239,5
ivanovna,alyosha,635,1239,6
live,aunt,606,40,1
little,education,1465,80,2
aunt,moscow,40,205,1
moscow,style,205,70,1
lady,style,681,70,1
style,consequence,70,85,1
everything,katerina,811,427,1
everything,ivanovna,811,635,1
chaperon,katerina,1,427,1
chaperon,ivanovna,1,635,1
illness,moscow,114,205,1
oblige,write,60,602,1
write,week,602,199,1
week,account,199,254,1
alyosha,hall,1239,61,2
ask,maid,1621,37,1
aware,arrival,123,81,1
notice,window,475,340,2
alyosha,noise,1239,45,1
noise,catch,45,309,1
sound,fly,175,248,1
fly,footstep,248,17,1
fly,rustle,248,13,1
footstep,rustle,17,13,1
footstep,skirt,17,18,1
alyosha,strange,1239,548,2
arrival,cause,81,243,1
provincial,style,29,70,1
many,sofa,532,258,1
many,lounge,532,7,1
sofa,lounge,258,7,1
lounge,settee,7,2,1
wall,vas,183,4,1
vas,lamp,4,36,1
lamp,table,36,520,1
table,mass,520,56,1
mass,flower,56,69,1
aquarium,window,1,340,1
twilight,dark,5,208,1
silk,mantle,37,12,1
silk,throw,37,329,1
mantle,throw,12,329,2
unfinished,cup,6,55,1
unfinished,chocolate,6,7,1
cup,chocolate,55,7,2
chocolate,cake,7,6,1
cake,glass,6,159,1
glass,saucer,159,8,1
glass,blue,159,61,1
saucer,blue,8,61,1
saucer,raisin,8,2,1
blue,raisin,61,2,1
sweetmeat,alyosha,3,1239,1
sweetmeat,saw,3,589,1
interrupt,visitor,182,232,1
visitor,frown,232,118,1
instant,portière,178,3,1
portière,raise,3,265,2
rapid,hurry,61,192,1
hurry,footstep,192,17,1
hurry,katerina,192,427,1
hurry,ivanovna,192,635,1
footstep,katerina,17,427,1
footstep,ivanovna,17,635,1
alyosha,radiant,1239,15,1
radiant,smile,15,734,2
radiant,delight,15,163,2
instant,servant,178,214,1
instant,brought,178,10,1
servant,brought,214,10,1
day,sit,1711,1134,3
strike,katerina,344,427,1
strike,ivanovna,344,635,1
suppose,alyosha,347,1239,1
shy,katerina,31,427,1
shy,ivanovna,31,635,1
katerina,talk,427,1065,1
ivanovna,talk,635,1065,1
time,dmitri,2625,427,2
dmitri,spare,427,59,1
spare,alyosha,59,1239,1
strike,imperiousness,344,2,1
imperiousness,proud,2,139,1
imperiousness,ease,2,38,1
proud,ease,139,38,1
haughty,girl,42,465,2
certain,alyosha,460,1239,2
certain,felt,460,657,1
great,eye,1202,1211,2
eye,fine,1211,120,1
sallow,face,7,1410,2
longish,face,1,1410,1
line,exquisite,129,11,1
exquisite,lip,11,260,1
lip,something,260,1444,1
visit,brother,290,548,1
brother,besought,548,2,1
brother,insist,548,134,1
besought,insist,2,134,1
conceal,impression,123,178,1
yield,fate,20,87,1
opinion,time,251,2625,1
time,blushing,2625,5,1
yield,brother,20,548,1
brother,entreaty,548,23,1
entreaty,put,23,1071,1
idea,word,798,1439,2
opinion,strike,251,344,1
confident,opinion,18,251,1
opinion,woman,251,1047,1
amazement,felt,85,657,1
glance,katerina,252,427,1
glance,ivanovna,252,635,1
mistake,time,159,2625,2
spontaneous,kindliness,9,3,1
direct,sincerity,81,25,1
pride,haughtiness,127,10,1
strike,alyosha,344,1239,5
frank,energy,19,27,1
generous,energy,71,27,1
energy,sort,27,699,1
sort,bright,699,69,1
bright,faith,69,169,1
strong,faith,176,169,1
tragedy,position,21,283,1
position,relation,283,169,1
relation,man,169,2546,1
face,faith,1410,169,1
faith,future,169,181,1
future,alyosha,181,1239,1
future,felt,181,657,1
excitement,excitement,159,159,1
ah,send,312,591,1
flash,wait,142,639,1
moment,fyodorovitch,1301,327,1
last,impression,1586,178,1
position,meeting,283,138,1
word,message,1439,60,1
message,send,60,591,1
mistake,word,159,1439,1
word,beg,1439,317,1
compliment,passing,24,23,1
passing,insist,23,134,1
insist,repeat,134,363,1
insist,word,134,1439,1
forget,repeat,458,363,1
excitement,beside,159,231,1
step,leap,419,70,1
leap,headlong,70,20,1
headlong,emphasis,20,12,1
emphasis,phrase,12,94,1
honor,nothing,92,1567,1
alyosha,answer,1239,818,13
feel,rush,533,282,1
rush,hope,282,240,1
hope,heart,240,897,1
escape,salvation,139,24,1
salvation,brother,24,548,1
time,telegraph,2625,9,1
telegraph,moscow,9,205,2
moscow,inquire,205,139,1
inquire,heard,139,175,1
nothing,week,1567,199,1
week,learn,199,199,1
truest,friend,1,606,1
friend,win,606,639,1
torment,week,101,199,1
week,try,199,630,2
think,prevent,2317,71,1
god,everything,803,811,1
god,shame,803,133,1
everything,shame,811,133,1
ready,bear,327,205,1
bear,sake,205,224,1
dishonor,eye,10,1211,1
utter,tear,169,449,1
tear,tear,449,449,1
tear,gush,449,4,2
gush,eye,4,1211,1
scene,dmitri,179,427,1
dmitri,send,427,591,2
break,knock,397,137,1
knock,father,137,1140,2
passion,love,94,1234,1
love,win,1234,639,2
katerina,laugh,427,1027,1
girl,angel,465,89,1
katerina,exclaim,427,181,3
ivanovna,exclaim,635,181,4
extraordinary,warmth,177,30,1
kind,firm,278,53,1
wonder,word,246,1439,3
agrafena,alexandrovna,41,242,39
alexandrovna,angel,242,89,1
affair,show,175,660,1
wait,curtain,639,39,1
sugary,feminine,5,25,1
sugary,voice,5,588,2
voice,portière,588,3,1
raise,grushenka,265,364,1
grushenka,smile,364,734,2
table,violent,520,89,1
violent,revulsion,89,6,2
violent,pass,89,521,1
revulsion,pass,6,521,1
revulsion,alyosha,6,1239,1
alyosha,fix,1239,159,1
awful,woman,131,1047,1
ivan,call,797,660,3
call,half,660,387,1
think,creature,2317,189,2
think,stand,2317,1039,3
creature,stand,189,1039,1
kind,handsome,278,49,1
woman,handsome,1047,49,1
handsome,woman,49,1047,3
russian,beauty,346,124,2
beauty,love,124,1234,1
noiseless,movement,6,93,1
movement,soften,93,25,1
soften,peculiar,25,99,1
voice,move,588,337,1
vigorous,bold,16,35,1
vigorous,step,16,419,1
bold,step,35,419,1
sound,floor,175,177,1
floor,sink,177,142,1
chair,rustle,362,13,1
sumptuous,silk,7,37,1
sumptuous,dress,7,285,1
neck,shoulder,81,175,2
costly,shawl,3,39,1
pale,pink,238,17,1
pale,tint,238,3,1
pink,tint,17,3,1
tint,cheek,3,100,1
low,set,182,420,1
jaw,set,6,420,1
set,trifle,420,55,1
upper,thin,31,101,1
lip,thin,260,101,1
prominent,lip,13,260,1
magnificent,abundant,34,5,1
eyebrow,charm,15,47,1
charm,eye,47,1211,1
indifferent,person,19,382,1
indifferent,meet,19,508,1
street,stop,297,411,2
stop,sight,411,144,2
sight,face,144,1410,3
expression,childlike,318,11,1
childlike,nature,11,225,1
childlike,look,11,2970,1
look,childish,2970,38,1
look,delight,2970,163,1
childish,delight,38,163,3
table,beam,520,26,1
beam,delight,26,163,3
delight,seem,163,1349,2
something,childish,1444,38,1
childish,impatient,38,50,1
impatient,confide,50,26,1
confide,curiosity,26,157,1
curiosity,light,157,346,1
eye,gladden,1211,3,1
gladden,felt,3,657,1
able,define,217,13,1
softness,voluptuousness,7,2,1
movement,catlike,93,2,1
catlike,noiselessness,2,1,1
vigorous,ample,16,2,1
vigorous,body,16,99,1
ample,body,2,99,1
girlish,bosom,2,39,1
bosom,figure,39,123,1
figure,suggest,123,92,1
figure,line,123,129,1
suggest,line,92,129,1
line,venus,129,2,1
venus,milo,2,1,1
exaggerated,proportion,20,21,1
divine,connoisseur,40,4,1
connoisseur,beauty,4,124,1
beauty,foretell,124,12,1
foretell,certainty,12,25,1
fresh,youthful,75,22,1
youthful,beauty,22,124,1
harmony,age,40,157,1
age,thirty,157,84,1
face,puffy,1410,4,1
become,puffy,598,4,1
forehead,round,70,493,1
eye,complexion,1211,7,1
complexion,grow,7,343,1
complexion,coarse,7,48,1
grow,coarse,343,48,1
red,fact,159,885,1
beauty,moment,124,1301,1
moment,fleeting,1301,5,1
fleeting,beauty,5,124,1
russian,alyosha,346,1239,3
alyosha,course,1239,1125,1
drawl,way,23,1198,1
exaggerated,honeyed,20,4,1
exaggerated,modulation,20,1,1
honeyed,modulation,4,1,1
underbred,habit,1,86,1
underbred,show,1,660,1
habit,show,86,660,1
show,education,660,80,1
bad,education,376,80,1
idea,manner,798,155,1
intonation,manner,9,155,1
speak,alyosha,1198,1239,3
impressed,alyosha,23,1239,1
simple,expression,120,318,2
happy,expression,208,318,2
soft,babyish,51,1,1
soft,joy,51,130,1
babyish,joy,1,130,1
joy,eye,130,1211,1
chair,alyosha,362,1239,1
kiss,time,308,2625,4
lip,seem,260,1349,1
met,alexey,2,226,1
met,fyodorovitch,2,327,1
sooner,express,61,205,1
sooner,wish,61,368,1
heart,tell,897,2482,1
mistake,grushenka,159,364,1
grushenka,explain,364,378,1
grushenka,everything,364,811,1
angel,goodness,89,99,1
goodness,bring,99,817,1
bring,peace,817,90,2
disdain,sweet,25,73,1
sweet,excellent,73,73,1
excellent,lady,73,681,1
lady,drawl,681,23,1
drawl,grushenka,23,364,1
charm,smile,47,734,1
charm,delight,47,163,1
sorceress,witch,1,5,1
witch,disdain,5,25,1
look,laugh,2970,1027,2
laugh,fyodorovitch,1027,327,1
flush,faint,129,89,1
faint,shiver,89,41,1
imperceptible,shiver,1,41,1
dear,lady,480,681,7
proud,proud,139,139,2
generous,alexey,71,226,1
generous,fyodorovitch,71,327,1
fickle,man,3,2546,1
love,none,1234,104,2
boast,favor,42,28,2
bedridden,merchant,2,82,1
father,friend,1140,606,2
despair,agony,172,45,1
agony,desert,45,41,1
desert,man,41,2546,1
ready,drown,327,35,1
great,everything,1202,811,1
hurry,everything,192,811,1
everything,grushenka,811,364,1
grushenka,drawl,364,23,1
dare,defend,326,66,2
defend,grushenka,66,364,1
look,charm,2970,47,2
charm,hand,47,1662,1
soft,hand,51,1662,1
hand,alexey,1662,226,1
hand,fyodorovitch,1662,327,4
alexey,look,226,2970,1
fyodorovitch,look,327,2970,1
bring,happiness,817,129,2
happiness,lift,129,94,1
time,kiss,2625,308,1
fat,hand,47,1662,1
hand,grushenka,1662,364,4
grushenka,sort,364,699,1
rapture,hold,31,550,1
little,watch,1465,300,2
laugh,watch,1027,300,1
watch,sweet,300,73,1
sweet,lady,73,681,2
much,rapture,1227,31,1
rapture,think,31,2317,1
think,alyosha,2317,1239,7
alyosha,blush,1239,115,2
blush,felt,115,657,1
felt,peculiar,657,99,1
peculiar,uneasiness,99,47,1
peculiar,heart,99,897,1
uneasiness,heart,47,897,1
blush,dear,115,480,1
young,kiss,776,308,1
lady,kiss,681,308,1
surprised,ah,75,312,1
little,understand,1465,1051,2
misunderstand,dear,18,480,1
good,seem,1595,1349,2
way,fascinate,1198,39,1
fascinate,dmitri,39,427,1
fascinate,fyodorovitch,39,327,1
poor,dmitri,422,427,1
poor,fyodorovitch,422,327,1
fyodorovitch,day,327,1711,1
angel,lady,89,681,2
promise,nothing,182,1567,1
nothing,grushenka,1567,364,1
grushenka,interrupt,364,182,1
gay,simple,26,120,1
gay,expression,26,318,1
willful,wretch,2,57,1
wretch,compare,57,45,1
tell,stay,2482,341,1
different,katerina,259,427,1
creature,think,189,2317,1
home,feel,469,533,2
home,sorry,469,174,1
ah,lady,312,681,1
generous,compare,71,45,1
sweet,hand,73,1662,2
little,angelic,1465,9,1
hand,angelic,1662,9,1
hand,lady,1662,681,2
angelic,lady,9,681,1
sort,reverence,699,35,1
reverence,katerina,35,427,1
reverence,ivanovna,35,635,1
mine,kiss,148,308,1
kiss,mine,308,148,1
slave,want,62,1315,1
bidding,slave,11,62,2
agreement,promise,24,182,1
incredible,beauty,32,124,1
kiss,katerina,308,427,1
kiss,ivanovna,308,635,1
listen,timid,702,48,1
listen,hope,702,240,1
timid,hope,48,240,1
word,grushenka,1439,364,4
grushenka,promise,364,182,1
express,look,205,2970,1
confide,expression,26,318,1
bright,gayety,69,5,1
naïve,think,17,2317,1
hope,grushenka,240,364,1
grushenka,seem,364,1349,1
minute,lip,677,260,1
reconsider,something,3,1444,1
think,win,2317,639,3
win,kiss,639,308,1
little,merry,1465,44,1
merry,laugh,44,1027,3
katerina,start,427,214,1
ivanovna,start,635,214,1
sudden,gleam,239,47,2
look,awful,2970,131,3
look,intentness,2970,3,2
awful,intentness,131,3,1
awful,katerina,131,427,1
intentness,katerina,3,427,1
intentness,ivanovna,3,635,1
ivanovna,insolent,635,30,1
insolent,creature,30,189,1
grasp,something,51,1444,3
something,flush,1444,129,1
seat,grushenka,192,364,1
tell,mitya,2482,911,6
mitya,kiss,911,308,3
vile,slut,44,4,1
ah,shame,312,133,2
shame,lady,133,681,1
young,ah,776,312,1
lady,ah,681,312,1
lady,word,681,1439,1
creature,sale,189,12,1
sale,scream,12,110,1
ivanovna,feature,635,37,1
feature,work,37,382,1
use,gentleman,663,637,1
visit,gentleman,290,637,1
gentleman,dusk,637,17,1
dusk,money,17,993,1
bring,beauty,817,124,2
beauty,sale,124,12,2
katerina,shriek,427,63,1
ivanovna,shriek,635,63,1
alyosha,hold,1239,550,2
instant,katerina,178,427,1
instant,ivanovna,178,635,1
mantle,sofa,12,258,1
sofa,alyosha,258,1239,2
haste,cry,213,1704,1
alyosha,clasp,1239,61,2
dear,alyosha,480,1239,4
little,alyosha,1465,1239,3
scene,benefit,179,53,1
benefit,alyosha,53,1239,1
home,dear,469,480,1
house,laugh,888,1027,2
laugh,katerina,1027,427,1
hysteric,sob,32,83,2
shake,convulsion,194,21,2
fuss,round,37,493,3
elder,aunt,250,40,1
tigress,yell,3,40,1
yell,katerina,40,427,1
hold,alexey,550,226,1
control,alyosha,74,1239,2
flog,public,25,161,1
public,scaffold,161,21,1
scaffold,alyosha,21,1239,1
alyosha,withdraw,1239,36,1
withdraw,door,36,750,1
katerina,clasp,427,61,1
dishonorable,inhuman,11,5,1
tell,creature,2482,189,1
fatal,accurse,67,26,1
accurse,day,26,1711,1
sale,dear,12,480,1
scoundrel,alexey,169,226,1
alexey,alyosha,226,1239,2
alyosha,want,1239,1315,3
morrow,beg,18,317,1
alyosha,walk,1239,563,4
overtake,maid,32,37,1
young,forget,776,458,2
lady,forget,681,458,1
letter,madame,544,247,1
letter,hohlakov,544,93,1
little,envelope,1465,99,1
pink,envelope,17,99,1
envelope,put,99,1071,2
pocket,xi,235,9,1
chapter,xi,172,9,2
xi,reputation,9,46,1
reputation,ruin,46,138,2
town,monastery,549,147,2
monastery,walk,147,563,1
hour,desert,508,41,1
dark,anything,208,796,1
anything,thirty,796,84,1
figure,sight,123,144,1
solitary,willow,31,6,1
alyosha,reach,1239,258,3
move,rush,337,282,1
money,life,993,1043,2
alyosha,surprise,1239,347,7
surprise,startle,347,24,1
wonder,wait,246,639,1
thought,wait,549,639,1
way,monastery,1198,147,2
truth,crush,328,110,2
oh,dmitri,1118,427,1
father,blood,1140,221,10
alyosha,cry,1239,1704,11
something,snap,1444,49,1
seem,snap,1349,49,1
snap,soul,49,341,1
suitable,position,20,283,1
stay,look,341,2970,1
look,night,2970,587,1
night,cloud,587,26,1
wind,rise,60,287,2
rise,hide,287,217,1
willow,handkerchief,6,75,1
handkerchief,shirt,75,47,1
